1.07226722201032,-0.252015927477622 - 0.793988085776020i
1.12332403297803,-0.263749395536251 - 0.686311390794710i
1.176811952435,-0.265781303036395 - 0.596929334818301i
1.23284673944207,-0.262085955501696 - 0.522034392619175i
1.29154966501488,-0.255013791929757 - 0.458651481042158i
1.35304777457981,-0.245978775359710 - 0.404497494584676i
1.41747416292681,-0.235845264477347 - 0.357825119548868i
1.48496826225447,-0.225149295635901 - 0.317291031612391i
1.55567614393047,-0.214227557352323 - 0.281854046587465i
1.62975083462064,-0.203293977458985 - 0.250699037930284i
1.70735264747069,-0.192485977691911 - 0.223180778282106i
1.78864952905744,-0.181892810764668 - 0.198782563340179i
1.87381742286038,-0.171573112766768 - 0.177085634446217i
1.96304065004027,-0.161565854521950 - 0.157746463352187i
2.05651230834865,-0.151897195762966 - 0.140479777152833i
2.15443469003188,-0.142584769721986 - 0.125045798675741i
2.25701971963392,-0.133640346840119 - 0.111240604660369i
2.36448941264541,-0.125071476110309 - 0.0988888064904500i
2.47707635599171,-0.116882486479194 - 0.0878379722747815i
2.59502421139974,-0.109075094744936 - 0.0779543612658847i
2.71858824273294,-0.101648779164847 - 0.0691196507666037i
2.8480358684358,-0.0946010210592723 - 0.0612284148681810i
2.98364724028334,-0.0879274790090530 - 0.0541861725845474i
3.12571584968824,-0.0816221350610169 - 0.0479078663584856i
3.27454916287773,-0.0756774355004859 - 0.0423166647309754i
3.43046928631492,-0.0700844375648962 - 0.0373430080736257i
3.59381366380463,-0.0648329662199155 - 0.0329238356766581i
3.76493580679247,-0.0599117806232392 - 0.0290019475501285i
3.94420605943766,-0.0553087473393710 - 0.0255254660207602i
4.13201240011534,-0.0510110161488216 - 0.0224473713102685i
4.32876128108306,-0.0470051939815223 - 0.0197250923040692i
4.53487850812858,-0.0432775127732745 - 0.0173201390812221i
4.7508101621028,-0.0398139876563423 - 0.0151977678120545i
4.97702356433211,-0.0366005626767776 - 0.0133266716117980i
5.21400828799968,-0.0336232420591807 - 0.0116786930915780i
5.46227721768434,-0.0308682058323070 - 0.0102285558581774i
5.72236765935022,-0.0283219093357288 - 0.00895361323430160i
5.99484250318941,-0.0259711667218619 - 0.00783361312649933i
6.28029144183425,-0.0238032190396514 - 0.00685047835877620i
6.57933224657568,-0.0218057878385052 - 0.00598810199546167i
6.8926121043497,-0.0199671154737697 - 0.00523215725820288i
7.22080901838546,-0.0182759934424965 - 0.00456992164512858i
7.56463327554629,-0.0167217801466169 - 0.00399011481896578i
7.92482898353917,-0.0152944094861733 - 0.00348274976901131i
8.30217568131975,-0.0139843916431413 - 0.00303899668544097i
8.69749002617784,-0.0127828073401182 - 0.00265105892366846i
9.11162756115489,-0.0116812967592267 - 0.00231206038719185i
9.54548456661834,-0.0106720441944023 - 0.00201594362232547i
10,-0.00974775939221399 - 0.00175737789803090i
